,logFC,level,p,Genus,ord
R06930,0.433184979152193,enriched,0.0114829952847451,R06930,0.187649226163086
R06937,0.433184979152193,enriched,0.0114829952847451,R06937,0.187649226163086
R07704,0.433184979152193,enriched,0.0114829952847451,R07704,0.187649226163086
R07706,0.433184979152193,enriched,0.0114829952847451,R07706,0.187649226163086
R09159,0.433184979152193,enriched,0.0114829952847451,R09159,0.187649226163086
R09233,0.433184979152193,enriched,0.0114829952847451,R09233,0.187649226163086
R11944,0.428131733965519,enriched,0.0124394639017631,R11944,0.183296781628322
R11711,0.426754123922265,enriched,6.25847437141791e-07,R11711,0.18211908228466
R11712,0.426754123922265,enriched,6.25847437141791e-07,R11712,0.18211908228466
R11713,0.426754123922265,enriched,6.25847437141791e-07,R11713,0.18211908228466
R00221,0.423632003700283,enriched,0.00484323231040176,R00221,0.179464074559116
R10640,-0.423143298956152,depleted,9.03335453737152e-05,R10640,0.179050251451495
R10641,-0.423143298956152,depleted,9.03335453737152e-05,R10641,0.179050251451495
R04053,-0.419119353637834,depleted,0.00230114401303704,R04053,0.175661032593796
R00457,-0.418846126405212,depleted,8.33274727849271e-16,R00457,0.17543207760465
R00073,0.415624450838656,enriched,0.0069403937646081,R00073,0.172743684134935
R01590,0.415624450838656,enriched,0.0069403937646081,R01590,0.172743684134935
R04018,0.414893634717369,enriched,0.000495227742281119,R04018,0.172136728128989
R06147,0.414893634717369,enriched,0.000495227742281119,R06147,0.172136728128989
R03371,0.413953171352634,enriched,1.63582417003079e-07,R03371,0.171357228072903
R09504,0.408986965552525,enriched,0.00174098832125133,R09504,0.167270337991862
R12720,0.407180125956034,enriched,2.80352672972136e-06,R12720,0.165795654973571
R11130,0.40084529517908,enriched,2.2673911127791e-07,R11130,0.160676950667204
R11994,-0.399021434816992,depleted,1.07261329510236e-07,R11994,0.159218105443411
R11995,-0.399021434816992,depleted,1.07261329510236e-07,R11995,0.159218105443411
R02279,0.397887890673849,enriched,3.36465157096989e-06,R02279,0.158314773544885
R11997,0.394103999884374,enriched,9.1849426726104e-05,R11997,0.155317962724863
R11998,0.394103999884374,enriched,9.1849426726104e-05,R11998,0.155317962724863
R03247,-0.392889146986182,depleted,0.0124324954627784,R03247,0.15436188181953
R04597,0.391006671033128,enriched,0.00269683041009926,R04597,0.152886216792409
R09306,-0.389710372539798,depleted,0.0117100727649702,R09306,0.151874174465108
R09307,-0.389710372539798,depleted,0.0117100727649702,R09307,0.151874174465108
R07709,0.388661632499399,enriched,0.00102671947280692,R07709,0.151057864577097
R07710,0.388661632499399,enriched,0.00102671947280692,R07710,0.151057864577097
R07013,-0.385917859389244,depleted,0.00128542420277872,R07013,0.148932594195577
