function	A1	A10	A11	A12	A13	A14	A15	A16	A17	A18	A2	A3	A4	A5	A6	A7	A8	A9
RXN0-5184	23712.58	23334.8	26895.0	26078.9	29146.94	29732.74	28584.59	27710.23	28633.58	27054.21	26602.2	26288.4	25756.65	25820.2	24811.07	26689.77	24880.1	24137.63
RXN0-5189	23860.47	22601.72	23669.49	21963.59	26025.28	27341.05	26167.870000000003	26451.37	25890.25	27041.21	26267.42	29495.630000000005	27060.21	29052.43	27154.09	22029.11	23467.27	24254.01
RXN0-5198	233.67	221.83	210.33	294.33	192.17	210.33	224.34000000000003	207.67	153.5	203.5	144.17000000000002	185.33	174.32999999999998	176.82999999999998	148.5	293.16	215.0	222.5
RXN0-5199	19045.42	19596.99	19893.05	19460.77	23250.07	23154.68	21509.48	21444.61	22248.120000000003	22162.69	22855.08	23398.48	22977.1	22318.41	20248.97	20044.770000000004	22258.96	21084.9
RXN0-5204	25.0	67.67	22.5	59.0	50.0	42.5	21.0	26.5	40.0	35.0	14.5	30.33	24.84	57.0	30.5	91.75	20.5	33.5
RXN0-5205	16262.240000000002	16492.07	16748.42	16954.45	18513.54	19561.08	16633.84	16147.1	18730.28	16701.37	14705.32	19221.0	19787.66	24129.36	18928.01	15608.740000000002	16741.949999999997	16792.83
RXN0-5216	19.51	55.24	18.77	93.59	26.15	12.08	12.11	15.23	15.33	13.11	16.19	21.33	17.42	27.65	16.0	106.98	26.33	23.46
RXN0-5224	64893.53	61991.94	66207.43000000001	62391.03	76949.18	78346.88	72334.94	73531.14	73453.37	71845.54	73400.31	75955.41	73265.70999999999	75205.45000000001	73275.51999999999	62055.26	63795.86	66901.35
RXN0-5225	49102.9	51175.41	55063.55	59543.15	56513.36	58953.53	54707.68	53839.850000000006	56615.27	54783.51	51497.55	60006.130000000005	59774.64	57696.27	56259.97	58691.72	54321.56999999999	53657.24
RXN0-5226	60851.28	57995.7	64051.6	57273.0	73794.45999999999	72471.31	68998.20999999999	71628.61	72069.52	69812.66	77820.42	71827.54	73281.34	68756.9	68051.86	56861.90000000001	60600.37	64867.57
RXN0-5227	27056.38	25065.7	24865.79	22266.67	30137.97	33561.3	25939.53	26970.67	29982.43	27118.17	25570.27	31079.59	30787.160000000003	35984.35	30590.14	21438.93	21822.85	26788.14
RXN0-5256	3412.38	3338.2300000000005	4135.03	3412.52	3770.7	3148.71	3693.38	4701.780000000001	3591.41	3755.01	4496.76	4431.29	3457.48	2994.8900000000003	3631.03	3604.86	3935.79	4339.47
RXN0-5260	47393.68	44642.61	48031.2	44630.92	56581.53	56935.530000000006	52935.03999999999	53795.6	53630.25	52115.12	55712.92	52377.56	54259.36	54354.380000000005	52419.09	44875.27	46592.74	46045.92
RXN0-5264	65.66	154.66	72.16	107.34	66.66	134.84	61.0	60.16	90.0	61.34	39.5	52.34	49.16	80.34	60.84	56.0	77.5	58.5
RXN0-5292	90.92	112.34	54.0	119.58	74.0	71.0	82.92	51.08	65.17	96.75	91.86	86.83	96.34	87.0	92.58	157.75	103.08	74.33
RXN0-5293	60083.76	57112.39	62648.32000000001	58656.03999999999	64899.99	69172.16	63684.94	66224.8	70335.46	67085.19	64146.25	75535.23	72320.43000000001	76554.22	69701.76000000001	57817.03	59164.90000000001	58487.32
RXN0-5295	6932.09	8698.25	8027.67	10347.81	10766.25	8011.82	8995.63	9613.47	8092.65	8907.800000000001	13109.69	7217.02	11166.759999999998	5532.780000000001	6882.370000000001	11717.87	10094.25	9936.170000000002
RXN0-5297	6932.09	8698.25	8027.67	10347.81	10766.25	8011.82	8995.63	9613.47	8092.65	8907.800000000001	13109.69	7217.02	11166.759999999998	5532.780000000001	6882.370000000001	11717.87	10094.25	9936.170000000002
RXN0-5298	4969.98	4382.49	5528.34	4325.62	4330.36	5656.860000000001	4253.63	4808.03	6705.12	5074.92	4375.9400000000005	7920.02	7055.85	9716.5	7070.91	3812.43	4605.799999999999	4275.44
RXN0-5304	1679.7800000000002	3118.92	2396.32	2902.52	2242.41	1992.12	2293.06	2603.6500000000005	2281.18	2317.48	1784.64	1980.83	2333.97	2293.6400000000003	1941.38	2745.3900000000003	2792.22	3187.9800000000005
RXN0-5306	16572.420000000002	15645.93	16789.82	14101.64	19716.5	20124.64	17552.05	19236.03	19638.85	17884.09	20572.64	20655.01	20113.19	20325.4	19303.370000000003	13553.170000000002	15530.670000000002	17690.71
RXN0-5359	14198.98	12748.65	13713.0	12093.58	12329.94	14272.95	12849.14	12918.04	14101.22	13762.0	12020.06	16906.33	17153.809999999998	21366.94	17645.73	11698.25	11576.12	11499.03
RXN0-5408	56474.45	52517.34	61586.02	57683.7	66229.73999999999	65448.0	65121.43	64975.01	64422.850000000006	63552.07	67738.35	67465.56	65479.08	66144.14000000001	63900.8	58360.45	58210.19	53890.92999999999
RXN0-5418	38.0	77.17	28.5	71.5	55.0	52.5	38.5	39.0	44.5	45.5	21.0	39.83	26.34	62.0	46.5	104.75	30.0	41.5
RXN0-5433	1.0	2.0	1.0	1.0	4.0	8.0	1.0	1.0	6.0	1.0	3.0	12.0	12.0	3.0	2.0	2.0	0.0	1.0
RXN0-5462	1.33	3.0	1.17	2.5	0.17	0.0	2.67	2.67	0.5	2.67	3.5	0.33	5.67	0.0	1.33	6.33	1.0	3.33
RXN0-5468	69128.01	70710.64000000001	74504.4	71076.45999999999	83070.35	86306.20999999999	81553.5	78235.67	81163.56	80517.95999999999	75205.68999999999	82442.17	75954.48	81260.28	76495.42	71309.23	75288.63	75265.59
RXN0-5507	20246.99	21756.44	21683.17	21331.59	23447.01	24741.09	22864.38	21134.35	23103.24	23353.72	19021.91	25591.54	22922.89	27297.91	23767.67	21388.5	22264.25	22976.47
RXN0-5514	65792.73000000001	64263.75	68125.17	63918.880000000005	76804.32999999999	77813.98999999999	74036.82	74487.72	74711.13	74825.73	74649.29000000001	77220.28	74142.67	76914.25	73297.57	64260.23	68349.56	68031.51000000001
RXN0-5515	40906.34999999999	38075.44	40569.17	37540.17	44106.5	48197.01	42850.04	43599.74	45367.83	43592.81	40250.22	47189.4	46338.09	52040.45	45586.91	37177.15	37935.1	39655.15
RXN0-6254	22495.98	19994.77	21141.75	19905.2	21043.46	23271.01	21526.42	21496.61	21771.64	21635.77	20498.58	23861.69	23095.19	26452.68	25741.81	20157.01	17800.579999999998	20119.69
RXN0-6259	776.72	1023.3	857.19	1020.17	943.11	730.83	1000.74	1530.87	1463.7	962.26	1078.51	757.54	588.7	514.6	779.34	1025.11	1019.45	1345.9699999999998
RXN0-6274	30587.44	29944.64	32087.74	30840.72	35129.42	36763.69	34712.07	33992.13	34912.51	34726.98	32822.22	35897.89	34386.75	36397.55	34304.75	31049.32	31414.57	31515.2
RXN0-6359	39814.93	37509.06	42788.630000000005	39883.87	46265.27	45540.630000000005	44804.15	45749.69	46190.64	45081.66	47684.64	47249.05	46065.100000000006	45070.01	44325.12	38631.01	41886.51	39996.44
RXN0-6366	19465.06	18824.73	19214.63	17900.73	20627.76	23255.370000000003	20373.42	19590.92	21108.52	20468.98	16654.63	22570.81	20806.62	26484.26	22258.07	17999.57	17618.420000000002	18956.96
RXN0-6369	51677.25	46138.19	51512.740000000005	47431.26	60890.55	62588.09	56153.3	59722.95	58035.57000000001	57002.240000000005	60665.51	59924.35	65722.85	62098.89	58208.56	46275.37	51086.19	50854.04000000001
RXN0-6373	8231.81	7999.41	8662.92	9147.74	7750.15	9734.43	8316.92	8297.81	9113.74	8604.67	6811.9	8649.58	8358.24	10450.83	8451.57	8140.25	7079.26	6996.5
RXN0-6382	19.0	26.0	20.0	32.0	38.0	10.0	12.0	67.0	81.0	66.0	13.0	7.0	1.0	6.0	48.0	31.0	48.0	14.0
RXN0-6427	11410.43	9163.16	10184.93	8226.32	9620.9	12436.39	9213.33	10259.72	11471.54	10314.5	8842.66	13019.53	12464.32	17220.69	12586.43	7631.32	7588.6	8298.45
RXN0-6444	572.09	1106.0	737.9200000000001	910.33	511.08	470.42	480.99	850.34	685.0	624.4200000000001	457.83	737.5799999999999	604.1800000000001	507.75	620.9200000000001	623.25	791.92	757.5799999999999
RXN0-6478	26298.64	23678.37	27148.92	24877.35	29051.15	31221.53	28657.05	29143.96	29850.800000000003	28823.9	27908.45	30290.92	29292.33	31774.26	29562.12	24543.65	24561.53	24674.99
RXN0-6479	11685.29	9543.15	10240.51	8784.210000000001	11975.27	14540.92	10524.39	11213.42	12562.32	10189.86	8229.68	11532.84	12345.32	17054.94	13330.91	8240.46	7315.219999999999	9727.46
RXN0-6480	28723.06	27800.88	29862.300000000003	28706.88	33050.81	34425.86	31986.16	30958.090000000004	32662.25	32075.8	30898.15	33964.46	32698.31	35201.619999999995	32656.16	28890.74	29403.06	28949.84
RXN0-6481	29636.620000000003	27491.57	30769.65	29666.4	32987.85	34227.100000000006	32712.57	32330.89	33008.43	32269.83	31786.31	32872.4	33151.51	34359.06	33371.34	29601.57	28551.07	28281.04
RXN0-6482	29636.620000000003	27491.57	30769.65	29666.4	32987.85	34227.100000000006	32712.57	32330.89	33008.43	32269.83	31786.31	32872.4	33151.51	34359.06	33371.34	29601.57	28551.07	28281.04
RXN0-6483	22804.18	21603.38	27282.72	25618.95	25293.9	25475.53	27245.27	27074.73	26992.97	27216.37	28046.17	28599.65	25583.9	24681.99	26852.27	26234.1	25888.34	22100.15
RXN0-6484	22804.18	21603.38	27282.72	25618.95	25293.9	25475.53	27245.27	27074.73	26992.97	27216.37	28046.17	28599.65	25583.9	24681.99	26852.27	26234.1	25888.34	22100.15
RXN0-6485	26298.64	23678.37	27148.92	24877.35	29051.15	31221.53	28657.05	29143.96	29850.800000000003	28823.9	27908.45	30290.92	29292.33	31774.26	29562.12	24543.65	24561.53	24674.99
RXN0-6491	26000.61	24766.27	26950.21	24215.88	30229.35	32045.9	28431.9	28981.72	30166.99	28996.97	27634.64	31939.01	30316.33	33560.72	29546.25	23855.69	25997.4	26383.03
RXN0-6510	28621.09	25691.14	28144.6	26000.45	31460.85	32218.52	29720.31	31576.77	30845.24	30826.54	30758.42	33650.75	31450.45	32156.24	30950.97	26221.55	26006.99	27581.29
RXN0-6512	62.0	101.17	49.0	151.0	38.0	26.5	48.0	40.0	40.0	43.0	47.0	41.5	58.17	43.0	72.0	79.83	56.0	51.5
RXN0-6513	115020.53	110341.13	120732.79	111692.52999999998	137464.66999999998	136060.18	133637.2	136517.87	132090.85	134247.86	138873.15999999997	135412.0	129354.11	125828.4	128523.74	115555.3	118406.94	112771.79
RXN0-6515	14763.84	14488.4	17303.12	16212.03	17251.49	17483.37	18233.22	18603.55	17793.84	18868.68	19541.34	18777.9	17262.5	15942.250000000002	16738.62	16468.350000000002	16745.870000000003	14929.01
RXN0-6521	26298.64	23678.37	27148.92	24877.35	29051.15	31221.53	28657.05	29143.96	29850.800000000003	28823.9	27908.45	30290.92	29292.33	31774.26	29562.12	24543.65	24561.53	24674.99
RXN0-6522	26298.64	23678.37	27148.92	24877.35	29051.15	31221.53	28657.05	29143.96	29850.800000000003	28823.9	27908.45	30290.92	29292.33	31774.26	29562.12	24543.65	24561.53	24674.99
RXN0-6523	26298.64	23678.37	27148.92	24877.35	29051.15	31221.53	28657.05	29143.96	29850.800000000003	28823.9	27908.45	30290.92	29292.33	31774.26	29562.12	24543.65	24561.53	24674.99
RXN0-6524	11685.29	9543.15	10240.51	8784.210000000001	11975.27	14540.92	10524.39	11213.42	12562.32	10189.86	8229.68	11532.84	12345.32	17054.94	13330.91	8240.46	7315.219999999999	9727.46
RXN0-6525	11685.29	9543.15	10240.51	8784.210000000001	11975.27	14540.92	10524.39	11213.42	12562.32	10189.86	8229.68	11532.84	12345.32	17054.94	13330.91	8240.46	7315.219999999999	9727.46
RXN0-6526	0.0	29.67	0.0	39.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.67	0.0	0.0	4.33	0.0	0.0
RXN0-6527	0.0	29.67	0.0	39.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.67	0.0	0.0	4.33	0.0	0.0
RXN0-6554	26000.61	24766.27	26950.21	24215.88	30229.35	32045.9	28431.9	28981.72	30166.99	28996.97	27634.64	31939.01	30316.33	33560.72	29546.25	23855.69	25997.4	26383.03
RXN0-6555	0.0	29.67	0.0	39.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.33	1.34	0.0	0.0	71.75	0.0	0.0
RXN0-6565	8130.59	6524.58	6295.86	6018.400000000001	7066.31	9489.95	5784.469999999999	6438.280000000001	8318.75	6528.9	5246.43	8750.16	9107.31	11519.85	9142.91	5087.23	4703.43	6778.11
RXN0-6575	5253.64	6029.450000000001	6070.1	7138.779999999999	4797.67	5218.96	5921.25	5419.07	5592.33	5976.37	4908.099999999999	6059.09	6202.93	6159.84	6539.99	6703.75	5776.15	5305.83
RXN0-6576	51.54	96.58	58.120000000000005	104.08	84.49000000000001	65.62	66.17	52.08	76.92	59.13	51.25	50.83	60.59	85.0	79.08	124.25	54.33	75.46
RXN0-6705	65792.73000000001	64263.75	68125.17	63918.880000000005	76804.32999999999	77813.98999999999	74036.82	74487.72	74711.13	74825.73	74649.29000000001	77220.28	74142.67	76914.25	73297.57	64260.23	68349.56	68031.51000000001
RXN0-6710	7368.4	8568.400000000001	8134.91	8488.369999999999	7689.610000000001	8298.83	8252.02	7918.819999999999	8174.59	8808.48	7598.65	11308.91	9227.61	10647.37	8834.64	8913.2	9419.33	8432.76
RXN0-6725	10133.59	7656.639999999999	7259.16	6234.62	9007.38	11554.76	7578.42	8693.710000000001	9409.02	8072.68	6959.39	10433.22	10995.27	14136.42	11532.65	5147.99	4775.45	8294.85
RXN0-6727	6.0	46.12	21.62	61.0	7.5	6.88	5.5	12.0	4.62	9.0	14.0	8.379999999999999	8.5	4.5	10.25	19.88	34.5	13.5
RXN0-6731	589.75	1314.92	894.6	1166.4	685.65	841.55	825.0	740.3	954.7	879.75	581.5	831.93	730.74	1332.45	622.35	839.65	1117.1	741.2
RXN0-6732	17021.48	16322.04	18446.96	17897.0	13331.2	15292.4	16472.12	16902.160000000003	17575.879999999997	17217.120000000003	16862.2	24049.8	19607.88	22462.72	21259.32	17983.879999999997	15663.759999999998	14155.72
RXN0-6733	6670.709999999999	5832.26	6752.820000000001	6525.42	4920.38	5464.1900000000005	6299.44	6243.03	6071.31	6341.280000000001	6474.3	9040.04	7281.639999999999	8307.09	8008.24	6787.889999999999	5823.02	5051.08
RXN0-6734	3815.12	3692.26	3975.99	3994.25	2872.3	3401.1000000000004	3620.53	3717.29	3802.47	3735.03	3661.3	5387.7	4393.72	4996.93	4761.58	3994.9699999999993	3412.69	3083.43
RXN0-6941	0.0	29.67	0.0	39.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.33	1.34	0.0	0.0	71.75	0.0	0.0
RXN0-6948	44482.58	41301.02	44826.96	41681.310000000005	51855.62	52560.52	47968.86	48804.57	49532.61	47538.44	47882.26	48540.26	51112.72	53816.95	48586.16	40974.69	42392.26	42921.64
RXN0-6950	1533.0	2108.17	2076.6	2245.15	1625.15	1967.8	2015.0	1981.3	2182.95	2161.75	1380.0	1846.18	1874.49	2420.2	1957.35	1821.9	1855.85	1747.95
RXN0-6952	10133.59	7656.639999999999	7259.16	6234.62	9007.38	11554.76	7578.42	8693.710000000001	9409.02	8072.68	6959.39	10433.22	10995.27	14136.42	11532.65	5147.99	4775.45	8294.85
RXN0-6973	27771.370000000003	24947.11	28010.47	26194.85	29715.28	28848.71	28061.04	29149.7	30129.51	29662.71	32366.87	34653.36	33906.19	34054.899999999994	32129.49	26694.7	26504.47	25252.12
RXN0-6994	6932.09	8698.25	8027.67	10347.81	10766.25	8011.82	8995.63	9613.47	8092.65	8907.800000000001	13109.69	7217.02	11166.759999999998	5532.780000000001	6882.370000000001	11717.87	10094.25	9936.170000000002
RXN0-6998	16481.800000000003	13775.68	14511.27	12739.07	14090.87	16900.309999999998	14579.88	15231.09	16104.5	15546.770000000002	13249.87	18619.06	17710.370000000003	23688.71	18827.35	12601.46	11516.96	12520.89
RXN0-7001	5080.47	4899.349999999999	4854.06	4524.79	5165.73	5973.4	5409.52	4909.88	5003.34	5008.01	4543.37	5260.01	4605.42	5123.49	4558.08	5220.02	4346.66	4820.01
RXN0-7002	6932.09	8698.25	8027.67	10347.81	10766.25	8011.82	8995.63	9613.47	8092.65	8907.800000000001	13109.69	7217.02	11166.759999999998	5532.780000000001	6882.370000000001	11717.87	10094.25	9936.170000000002
RXN0-7008	20623.65	17662.94	20450.25	19280.02	19411.09	23010.69	20095.36	20389.01	21794.26	20486.59	17517.08	22784.64	21910.92	27348.35	24140.29	18908.07	16689.61	17496.309999999998
RXN0-7020	8547.17	7714.610000000001	8355.4	8135.79	9168.83	8697.080000000002	8987.08	8269.98	8962.71	8604.45	10621.55	9909.71	10083.52	9033.91	9966.82	6832.25	8483.369999999999	8491.119999999999
RXN0-7024	137.2	114.92	123.52	159.2	72.6	167.98	91.0	142.2	162.32	130.2	101.3	202.18	204.6	279.0	176.25	121.18	98.8	101.5
RXN0-703	268.32	579.3299999999999	377.34	313.65	368.99	409.34	556.67	508.99	284.0	361.99	165.33	96.66	146.99	114.33	73.32	564.3299999999999	351.67	504.0
RXN0-705	0.0	47.34	0.0	12.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	2.33	2.01	0.0	0.0	56.33	0.0	0.0
RXN0-7075	373.63	365.24	397.99	402.51	297.31	247.89	396.93	546.69	405.02	406.04	452.75	475.24	452.33	315.59	546.16	463.7	370.05	457.23
RXN0-722	71836.31	68995.29000000001	73130.64	70426.85	82452.93	85941.61	78767.06	80455.45	81265.18	79303.33	77957.98000000001	84819.32999999999	82490.04	86266.17	80108.1	69754.01000000001	70094.32999999999	74440.90000000001
RXN0-723	934.82	1070.66	1102.6799999999998	932.75	1053.78	863.72	954.8200000000002	769.8	1160.78	1208.7	1101.55	1243.85	1773.4799999999998	1228.06	1182.3200000000002	1075.36	1198.54	1349.0
RXN0-724	934.82	1070.66	1102.6799999999998	932.75	1053.78	863.72	954.8200000000002	769.8	1160.78	1208.7	1101.55	1243.85	1773.4799999999998	1228.06	1182.3200000000002	1075.36	1198.54	1349.0
RXN0-742	27776.44	26874.39	29109.49	27385.22	31949.67	33776.94	30964.07	31162.38	31939.76	31442.48	29503.47	33451.89	31779.0	34275.55	30907.5	27199.07	28256.57	28547.2
RXN0-743	30621.94	29918.64	32131.24	30896.72	35059.92	36682.69	34630.07	34006.63	34806.51	34682.48	32843.72	35871.89	34399.75	36392.55	34356.75	31035.82	31364.07	31447.7
RXN0-745	934.82	1070.66	1102.6799999999998	932.75	1053.78	863.72	954.8200000000002	769.8	1160.78	1208.7	1101.55	1243.85	1773.4799999999998	1228.06	1182.3200000000002	1075.36	1198.54	1349.0
RXN0-746	934.82	1070.66	1102.6799999999998	932.75	1053.78	863.72	954.8200000000002	769.8	1160.78	1208.7	1101.55	1243.85	1773.4799999999998	1228.06	1182.3200000000002	1075.36	1198.54	1349.0
RXN0-747	71836.31	68995.29000000001	73130.64	70426.85	82452.93	85941.61	78767.06	80455.45	81265.18	79303.33	77957.98000000001	84819.32999999999	82490.04	86266.17	80108.1	69754.01000000001	70094.32999999999	74440.90000000001
RXN0-748	71836.31	68995.29000000001	73130.64	70426.85	82452.93	85941.61	78767.06	80455.45	81265.18	79303.33	77957.98000000001	84819.32999999999	82490.04	86266.17	80108.1	69754.01000000001	70094.32999999999	74440.90000000001
RXN0-882	27099.65	25850.87	28542.42	27203.53	30846.82	32029.96	30025.42	30951.63	31169.56	29712.96	29113.85	30824.61	33115.64	33289.95	30347.18	26894.1	26690.68	27330.93
RXN0-884	29532.689999999995	27784.9	31460.34	29866.29	34609.0	34735.54	33490.96	33920.619999999995	33759.9	33498.46000000001	34234.75	35229.17	35858.149999999994	35750.1	33029.69	29808.62	29272.54	28921.64
RXN0-901	76187.59	64607.62	64733.55	61334.44	74274.51999999999	84108.91	67703.35	73102.45999999999	76298.23	72512.09	66495.56	83880.91	85315.04999999999	95350.43	86638.57999999999	58438.39	54150.44	65714.65
RXN0-947	29561.270000000004	28377.520000000004	30714.29	28437.22	33902.090000000004	35603.73	32998.399999999994	32799.46	33915.06	33411.81	31266.050000000003	34619.01	33933.58	35772.3	33303.58	28674.61	29507.07	29862.87
RXN0-949	32563.520000000004	31927.38	35211.75	33497.73	38563.17	41419.77	37351.9	36702.29	39270.76	36800.48	33731.72	37685.97	35940.33	39010.3	35931.259999999995	33383.74	33539.41	33624.36
RXN0-984	8695.08	8575.49	9144.02	8034.55	10180.25	11602.62	9625.49	10435.36	10686.07	9822.2	8790.75	9424.54	9599.260000000002	10895.54	9381.080000000002	8723.31	8677.57	8561.21
RXN0-985	8695.08	8575.49	9144.02	8034.55	10180.25	11602.62	9625.49	10435.36	10686.07	9822.2	8790.75	9424.54	9599.260000000002	10895.54	9381.080000000002	8723.31	8677.57	8561.21
RXN0-986	8695.08	8575.49	9144.02	8034.55	10180.25	11602.62	9625.49	10435.36	10686.07	9822.2	8790.75	9424.54	9599.260000000002	10895.54	9381.080000000002	8723.31	8677.57	8561.21
RXN1F-10	977.5	1225.66	2792.01	2493.17	3160.17	2663.66	2588.33	2147.17	2717.33	1453.66	2354.33	1384.33	921.67	1115.33	1176.34	2156.0	2094.5	1531.33
RXN1F-148	5297.27	6406.99	8556.73	8337.380000000001	10761.73	9687.5	8577.1	7882.18	9747.55	8005.539999999999	7296.37	8824.24	7130.81	6904.139999999999	6752.91	7327.24	9009.41	8577.84
RXN1F-150	5297.27	6406.99	8556.73	8337.380000000001	10761.73	9687.5	8577.1	7882.18	9747.55	8005.539999999999	7296.37	8824.24	7130.81	6904.139999999999	6752.91	7327.24	9009.41	8577.84
RXN1F-151	5297.27	6406.99	8556.73	8337.380000000001	10761.73	9687.5	8577.1	7882.18	9747.55	8005.539999999999	7296.37	8824.24	7130.81	6904.139999999999	6752.91	7327.24	9009.41	8577.84
RXN1F-152	2657.74	3498.49	2668.92	2979.82	3456.07	4447.76	3014.83	2892.99	3464.33	3560.07	2200.16	4698.24	3599.99	4266.74	3618.74	2424.75	3743.59	4335.91
RXN1F-20	19961.06	20785.65	25009.79	21614.27	31783.56	30915.44	26304.84	26849.13	28604.56	25074.89	26304.88	21504.22	21757.06	19697.45	18259.8	21367.42	25200.14	22973.68
RXN1F-357	3985.4	3431.15	3451.9400000000005	2402.86	3934.54	4572.57	3562.62	3558.36	4250.61	4089.99	3131.3600000000006	4914.01	4766.46	6677.389999999999	4447.82	2875.6400000000003	2589.51	3589.83
RXN1F-66	2675.0	2639.33	3571.84	3157.67	4430.01	5139.49	3378.17	3303.83	4393.32	2785.49	1726.33	2027.82	2238.67	3199.16	2042.83	3021.66	2872.83	2871.16
RXN1F-72	56.0	38.0	40.0	52.0	81.0	29.0	61.0	30.0	71.0	39.0	53.0	34.0	28.0	24.0	55.0	69.0	83.0	51.0
RXN1G-1003	24393.48	24641.87	22915.58	20210.2	25070.45	31339.7	25020.74	24005.48	26990.53	26614.98	18492.1	29018.54	25232.36	34347.09	24730.42	20895.45	21866.34	24929.730000000003
RXN1G-1004	35274.64	35429.45	37775.9	36593.89	36293.84	40808.38	38268.15	36985.88	40271.3	39645.86	32995.92	44770.48	40297.12	47058.4	40842.89	36886.600000000006	36226.880000000005	35519.65
RXN1G-1015	55848.13	54052.92	59376.81	55348.32	66504.43	67261.79	62577.96	64040.77	65614.92	63554.19	61399.54	68198.28	66490.54	68525.5	62161.99999999999	55498.91	56531.64	56997.07
RXN1G-1050	189346.0	183349.73	195445.83	186506.1	219715.26	217285.69	211520.47	212213.21	212182.98	211109.39	220372.41	220717.65	215268.96	211791.91	210699.8	191576.06	193593.54	191316.36
RXN1G-1053	189346.0	183349.73	195445.83	186506.1	219715.26	217285.69	211520.47	212213.21	212182.98	211109.39	220372.41	220717.65	215268.96	211791.91	210699.8	191576.06	193593.54	191316.36
RXN1G-1057	40919.89	40636.46	43177.490000000005	41252.26	45414.17999999999	48269.6	45726.82	44588.07	46713.52	46659.280000000006	42782.23	51747.34	47454.0	51536.91	47141.36	42456.18000000001	42834.11	42227.83
RXN1G-1081	35274.64	35429.45	37775.9	36593.89	36293.84	40808.38	38268.15	36985.88	40271.3	39645.86	32995.92	44770.48	40297.12	47058.4	40842.89	36886.600000000006	36226.880000000005	35519.65
